birthday.day,birthday.month,birthday.year,dates.entry_date,dates.leaving_date,legislature.end_year,legislature.number,legislature.raw_name,legislature.roman_number,legislature.start_year,mail,name,party.name,party.url,province,social.facebook,social.linkedin,social.twitter,url,web
0,0,0,30/11/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"López-Amor García, Fernando",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Córdoba,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=94&idLegislatura=10,
0,0,0,29/11/2011,16/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Lozano Domingo, Irene",G.P. Unión Progreso y Democracia ( GUPyD ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=205&idTipo=2&idLegislatura=10,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=43&idLegislatura=10,
0,0,0,30/11/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Lucio Carrasco, María Pilar",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=10,Cáceres,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=111&idLegislatura=10,
0,0,0,29/11/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Luena López, César",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=10,La,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=90&idLegislatura=10,
0,0,0,29/11/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Luis Rodríguez, Teófilo de",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=81&idLegislatura=10,
0,0,0,13/10/2015,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Luna Alcaide, Mateo","Costa Palacios, María Angelina",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=144&idLegislatura=10,Córdoba,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=436&idLegislatura=10,
0,0,0,05/12/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Macias i Arau, Pere",G.P. Catalán  (CiU) ( GC-CiU ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=203&idTipo=2&idLegislatura=10,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=289&idLegislatura=10,
0,0,0,02/12/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Madina Muñoz, Eduardo",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=10,Bizkaia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=239&idLegislatura=10,
0,0,0,30/11/2011,13/01/2016,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Madrazo Díaz, Ana María",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Cantabria,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=109&idLegislatura=10,
0,0,0,18/06/2015,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Magaña Sierra, Ignacio","Alegría Continente, María Pilar",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=242&idLegislatura=10,Zaragoza,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=418&idLegislatura=10,
0,0,0,11/12/2012,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Marcos Domínguez, Pilar","Cervera Soto, Santiago",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=152&idLegislatura=10,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=377&idLegislatura=10,
0,0,0,01/12/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Mariscal Anaya, Guillermo",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Las,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=174&idLegislatura=10,
0,0,0,01/12/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Márquez de la Rubia, Francisco",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Ceuta,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=196&idLegislatura=10,
0,0,0,30/11/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Martín González, María Guadalupe",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=10,Toledo,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=126&idLegislatura=10,
0,0,0,29/11/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Martín González, Telmo",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=10,Pontevedra,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=88&idLegislatura=10,
0,0,0,30/11/2011,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Martín Peré, Pablo",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=10,Illes,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=146&idLegislatura=10,
0,0,0,10/01/2012,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Martín Pozo, María Teresa","Calvo-Sotelo Ibáñez-Martín, Víctor María",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=60&idLegislatura=10,Zamora,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=354&idLegislatura=10,
0,0,0,10/12/2014,27/10/2015,2016,10,X Legislatura ( 2011-2016 ) ,X,2011,,"Martín Revuelta, María","Moreno Palanques, Rubén",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=288&idLegislatura=10,Valencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=406&idLegislatura=10,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González López, Armando",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Ourense,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=19&idLegislatura=8,
0,0,0,19/06/2007,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Moraga, José Miguel","Naharro de Mora, María Encarnación",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=17&idLegislatura=8,Albacete,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=387&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Pérez, Francisco Antonio",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Ceuta,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=5&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Rodríguez, Adolfo Luis",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=35&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Segura, Pilar",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Las,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=27&idLegislatura=8,
0,0,0,24/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Serna, Carlos",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Alicante,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=76&idLegislatura=8,
0,0,0,25/05/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"González Vázquez, Sebastián","Blázquez Sánchez, Feliciano",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=226&idLegislatura=8,Ávila,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=363&idLegislatura=8,
0,0,0,31/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Grande Pesquero, Pilar",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Las,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=317&idLegislatura=8,
0,0,0,25/03/2004,02/07/2004,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Grandes Pascual, Luis de","Font Bonmatí, María Ángeles",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=367&idLegislatura=8,Guadalajara,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=167&idLegislatura=8,
0,0,0,30/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Grau i Buldú, Pere",G.P. Catalán (CiU) ( GC-CiU ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=203&idTipo=2&idLegislatura=8,LLeida,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=314&idLegislatura=8,
0,0,0,24/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Guerra González, Alfonso",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=97&idLegislatura=8,
0,0,0,23/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Guerra Zunzunegui, Juan Carlos",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Palencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=11&idLegislatura=8,
0,0,0,25/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Guinart Solá, Josep María",G.P. Catalán (CiU) ( GC-CiU ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=203&idTipo=2&idLegislatura=8,Girona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=125&idLegislatura=8,
0,0,0,24/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Gutiérrez Molina, Antonio",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Melilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=100&idLegislatura=8,
0,0,0,24/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Gutiérrez Vegara, Antonio",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=83&idLegislatura=8,
0,0,0,25/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Heredia Díaz, Miguel Ángel",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Málaga,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=119&idLegislatura=8,
0,0,0,25/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Hermosín Bono, Carmen",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=128&idLegislatura=8,
0,0,0,25/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Hernando Fraile, Rafael Antonio",G.P. Popular ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=8,Almería,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=108&idLegislatura=8,
0,0,0,27/04/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Hernando Vera, Antonio","Almunia Amann, Joaquín",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=93&idLegislatura=8,Madrid,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=352&idLegislatura=8,
0,0,0,24/03/2004,20/02/2006,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Herrera Martínez de Campos, Íñigo","Ferrando Sendra, María Amparo",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=373&idLegislatura=8,Alicante,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=70&idLegislatura=8,
0,0,0,24/03/2004,01/04/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Herrera Torres, Joan",G.P. Izquierda Unida - ICV ( GIU-ICV ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=206&idTipo=2&idLegislatura=8,Barcelona,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=102&idLegislatura=8,
0,0,0,12/05/2004,02/07/2007,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Herrero Sainz-Rozas, María Soledad","Naranjo Bravo, María Josefa",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=395&idLegislatura=8,Guadalajara,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=361&idLegislatura=8,
0,0,0,25/03/2004,12/09/2007,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Hierro Recio, Luis Ángel","Millán Carrascosa, Miguel Ángel",http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado&idDiputado=398&idLegislatura=8,Sevilla,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=122&idLegislatura=8,
0,0,0,29/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Holgado Flores, Manuela",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Cáceres,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=245&idLegislatura=8,
0,0,0,26/03/2004,15/01/2008,2008,8,VIII Legislatura ( 2004-2008 ) ,VIII,2004,,"Huertas Vicente, Manuel",G.P. Socialista ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=8,Guipúzcoa,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=204&idLegislatura=8,
0,0,0,21/06/1993,09/01/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Ortiz Climent, Leopoldo",Grupo Parlamentario Popular en el Congreso ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=5,Valencia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=191&idLegislatura=5,
0,0,0,21/06/1993,09/01/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Ortiz González, Luis",Grupo Parlamentario Popular en el Congreso ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=5,Zamora,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=180&idLegislatura=5,
0,0,0,18/06/1993,09/01/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Padilla Carballada, Julio",Grupo Parlamentario Popular en el Congreso ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=5,Lugo,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=100&idLegislatura=5,
0,0,0,22/06/1993,27/03/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Padrón Delgado, Néstor",Grupo Socialista del Congreso ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=5,Santa,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=267&idLegislatura=5,
0,0,0,19/06/1993,09/01/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Pagán Saura, Luis",Grupo Socialista del Congreso ( GS ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=201&idTipo=2&idLegislatura=5,Málaga,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=123&idLegislatura=5,
0,0,0,16/06/1993,27/03/1996,1996,5,V Legislatura ( 1993-1996 ) ,V,1993,,"Palacio del Valle-Lersundi, Loyola de",Grupo Parlamentario Popular en el Congreso ( GP ),http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/composicionGrupo&idGrupo=202&idTipo=2&idLegislatura=5,Segovia,,,,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=/wc/fichaDiputado?idDiputado=52&idLegislatura=5,
